iteration,path_name,Router,Cache occupy,CMBA,Latency(s),CHR,norm_CMBA,norm_CHR,norm_CacheOccupy,norm_Latency,avg_score
7,path_Router13_to_Router1,Router4,0.0,0.144,11.985,72.641,0.37142857142857133,0.008690674437968445,1.0,1.0,0.5950298114666349
7,path_Router13_to_Router1,Router1,0.0,0.04,237.982,72.474,0.0,0.0,1.0,0.0781351977548623,0.2695337994387156
8,path_Router13_to_Router1,Router13,0.0,0.354,226.497,77.891,1.0,0.602532626954387,1.0,0.08100779037132519,0.6708851043314281
8,path_Router13_to_Router1,Router10,0.0,0.312,240.816,84.043,0.8640776699029127,1.0,1.0,0.01927545666579007,0.7208382816421757
8,path_Router13_to_Router1,Router7,0.0,0.215,197.719,83.908,0.5501618122977345,0.9912779428866776,1.0,0.2050760283333262,0.6866289458794347
8,path_Router13_to_Router1,Router4,0.0,0.143,13.334,79.211,0.3171521035598705,0.6878149631735363,1.0,1.0,0.7512417666833517
8,path_Router13_to_Router1,Router1,0.0,0.045,245.287,68.565,0.0,0.0,1.0,0.0,0.25
9,path_Router13_to_Router1,Router13,0.0,0.352,224.222,88.485,1.0,1.0,1.0,0.045897562736473295,0.7614743906841184
9,path_Router13_to_Router1,Router10,0.0,0.313,234.521,83.825,0.8729641693811075,0.8120588828392823,1.0,0.0,0.6712557630550975
9,path_Router13_to_Router1,Router7,0.0,0.221,199.175,80.761,0.5732899022801302,0.6884855817705181,1.0,0.15751968661844715,0.6048237926672739
9,path_Router13_to_Router1,Router4,0.0,0.145,10.13,75.3,0.3257328990228013,0.4682395644283121,1.0,1.0,0.6984931158627783
9,path_Router13_to_Router1,Router1,0.0,0.045,204.436,63.69,0.0,0.0,1.0,0.13407400475063608,0.28351850118765903
10,path_Router13_to_Router1,Router13,0.0,0.382,199.877,83.923,1.0,1.0,1.0,0.29751936537564155,0.8243798413439104
10,path_Router13_to_Router1,Router10,0.0,0.301,279.575,80.555,0.7610619469026548,0.7251733986128114,1.0,0.0,0.6215588363788666
10,path_Router13_to_Router1,Router7,0.0,0.207,197.819,71.668,0.4837758112094394,0.0,1.0,0.30520205319645355,0.4472444661014733
10,path_Router13_to_Router1,Router4,0.0,0.136,11.7,79.554,0.27433628318584075,0.6434924520603834,1.0,1.0,0.729457183811556
10,path_Router13_to_Router1,Router1,0.0,0.043,206.646,74.365,0.0,0.22007343941248383,1.0,0.27225011665888943,0.3730808890178433
11,path_Router13_to_Router1,Router13,0.0,0.382,193.738,90.682,1.0,1.0,1.0,0.22888404103144025,0.8072210102578601
11,path_Router13_to_Router1,Router10,0.0,0.259,247.981,88.722,0.6424418604651162,0.9179435652683576,1.0,0.0,0.6400963564333685
11,path_Router13_to_Router1,Router7,0.0,0.244,227.279,84.131,0.5988372093023255,0.7257389265678639,1.0,0.08735426538784499,0.6029826003145086
11,path_Router13_to_Router1,Router4,0.0,0.151,10.992,75.27,0.3284883720930232,0.3547684836305782,1.0,1.0,0.6708142139309003
11,path_Router13_to_Router1,Router1,0.0,0.038,232.794,66.796,0.0,0.0,1.0,0.06408314309946868,0.26602078577486715
12,path_Router13_to_Router1,Router13,0.0,0.362,196.171,83.121,1.0,1.0,1.0,0.2571204839012542,0.8142801209753135
12,path_Router13_to_Router1,Router10,0.0,0.303,260.528,80.815,0.815625,0.8767504008551578,1.0,0.0,0.6730938502137894
12,path_Router13_to_Router1,Router7,0.0,0.209,231.259,76.948,0.521875,0.6700694815606626,1.0,0.11693614437133201,0.5772201564829987
12,path_Router13_to_Router1,Router4,0.0,0.166,10.229,69.45,0.3875,0.2693212185996795,1.0,1.0,0.6642053046499199
12,path_Router13_to_Router1,Router1,0.0,0.042,213.656,64.411,0.0,0.0,1.0,0.18726403221746793,0.296816008054367
13,path_Router13_to_Router1,Router13,0.0,0.325,257.022,92.096,1.0,1.0,1.0,0.1478029016903962,0.786950725422599
13,path_Router13_to_Router1,Router10,0.0,0.279,299.595,87.934,0.8357142857142857,0.8148988214365129,1.0,0.0,0.6626532767876997
13,path_Router13_to_Router1,Router7,0.0,0.204,245.24,69.611,0.5678571428571427,0.0,1.0,0.1887070848044883,0.4391410569154077
13,path_Router13_to_Router1,Router4,0.0,0.135,11.556,79.968,0.32142857142857145,0.4606181899043807,1.0,1.0,0.695511690333238
13,path_Router13_to_Router1,Router1,0.0,0.045,233.604,70.53,0.0,0.040871692239270487,1.0,0.22910439211356798,0.3174940210882096
14,path_Router13_to_Router1,Router13,0.0,0.361,231.026,77.903,1.0,0.36402492404346276,1.0,0.16421297130307136,0.6320594738366335
14,path_Router13_to_Router1,Router10,0.0,0.293,273.869,90.253,0.7834394904458598,1.0,1.0,0.0,0.695859872611465
14,path_Router13_to_Router1,Router7,0.0,0.239,227.027,83.297,0.6114649681528662,0.6417941191616456,1.0,0.1795407418196315,0.6081999572835358
14,path_Router13_to_Router1,Router4,0.0,0.158,12.97,70.834,0.3535031847133758,0.0,1.0,1.0,0.588375796178344
14,path_Router13_to_Router1,Router1,0.0,0.047,253.585,76.002,0.0,0.2661311087079661,1.0,0.07774656092970851,0.33596941740941866
15,path_Router13_to_Router1,Router13,0.0,0.378,253.075,89.327,1.0,0.8662497086473467,1.0,0.051113946180924685,0.7293409137070679
15,path_Router13_to_Router1,Router10,0.0,0.314,266.056,92.77,0.8072289156626506,1.0,1.0,0.0,0.7018072289156627
15,path_Router13_to_Router1,Router7,0.0,0.226,195.555,84.494,0.5421686746987951,0.678502058892083,1.0,0.27760452351139137,0.6245688142755673
15,path_Router13_to_Router1,Router4,0.0,0.156,12.094,76.449,0.3313253012048193,0.3659777795043119,1.0,1.0,0.6743257701772828
15,path_Router13_to_Router1,Router1,0.0,0.046,225.1,67.028,0.0,0.0,1.0,0.16126822122994774,0.2903170553074869
16,path_Router13_to_Router1,Router13,0.0,0.333,206.748,80.271,1.0,0.5725322878228782,1.0,0.23768761771996263,0.7025549763857102
16,path_Router13_to_Router1,Router10,0.0,0.263,267.447,91.392,0.7552447552447552,1.0,1.0,0.0,0.6888111888111887
16,path_Router13_to_Router1,Router7,0.0,0.205,216.561,71.983,0.5524475524475523,0.25395910209102096,1.0,0.19926147243443904,0.5014170317432531
16,path_Router13_to_Router1,Router4,0.0,0.146,12.074,69.052,0.3461538461538461,0.14129766297662988,1.0,1.0,0.621862877282619
16,path_Router13_to_Router1,Router1,0.0,0.047,234.599,65.376,0.0,0.0,1.0,0.12862753697532633,0.28215688424383156
17,path_Router13_to_Router1,Router13,0.0,0.326,252.571,79.254,1.0,0.6489783856805135,1.0,0.1789210895411321,0.7069748688054114
17,path_Router13_to_Router1,Router10,0.0,0.279,304.746,87.569,0.8356643356643356,1.0,1.0,0.0,0.708916083916084
17,path_Router13_to_Router1,Router7,0.0,0.216,257.494,79.545,0.6153846153846153,0.6612630867950017,1.0,0.16203889454715031,0.6096716491816919
17,path_Router13_to_Router1,Router4,0.0,0.149,13.137,71.801,0.38111888111888104,0.33434650455927056,1.0,1.0,0.6788663464195379
17,path_Router13_to_Router1,Router1,0.0,0.04,239.061,63.881,0.0,0.0,1.0,0.2252502494778967,0.3063125623694742
18,path_Router13_to_Router1,Router13,0.0,0.33,221.55,79.1,1.0,0.5688473075274957,1.0,0.19923660649983696,0.6920209785068332
18,path_Router13_to_Router1,Router10,0.0,0.32,274.113,91.174,0.9652777777777778,1.0,1.0,0.0,0.7413194444444444
18,path_Router13_to_Router1,Router7,0.0,0.203,239.232,84.297,0.5590277777777777,0.754427938865876,1.0,0.13221414438522944,0.6114174652572207
18,path_Router13_to_Router1,Router4,0.0,0.167,10.291,73.36,0.43402777777777773,0.36387658905870574,1.0,1.0,0.6994760917091208
18,path_Router13_to_Router1,Router1,0.0,0.042,254.824,63.17,0.0,0.0,1.0,0.07311369029118113,0.26827842257279527
19,path_Router13_to_Router1,Router13,0.0,0.38,255.893,92.353,1.0,1.0,1.0,0.11483496370180023,0.7787087409254501
19,path_Router13_to_Router1,Router10,0.0,0.298,287.577,80.359,0.7588235294117647,0.4337912476986261,1.0,0.0,0.5481536942775977
19,path_Router13_to_Router1,Router7,0.0,0.216,198.121,78.121,0.5176470588235293,0.3281404900155783,1.0,0.3242228415890746,0.5425025976070456
19,path_Router13_to_Router1,Router4,0.0,0.162,11.668,76.931,0.35882352941176465,0.27196336685077643,1.0,1.0,0.6576967240656353
19,path_Router13_to_Router1,Router1,0.0,0.04,204.673,71.17,0.0,0.0,1.0,0.3004758815406529,0.32511897038516324
20,path_Router13_to_Router1,Router13,0.0,0.307,220.796,84.706,1.0,0.801701339915374,1.0,0.13556689318984572,0.734317058276305
20,path_Router13_to_Router1,Router10,0.0,0.264,228.727,89.205,0.8401486988847583,1.0,1.0,0.10280296614545677,0.7357379162575537
20,path_Router13_to_Router1,Router7,0.0,0.224,244.901,79.08,0.6914498141263941,0.5537288434414669,1.0,0.03598620205316747,0.570291214905257
20,path_Router13_to_Router1,Router4,0.0,0.139,11.547,79.808,0.3754646840148699,0.5858162905500709,1.0,1.0,0.7403202436412352
20,path_Router13_to_Router1,Router1,0.0,0.038,253.612,66.517,0.0,0.0,1.0,0.0,0.25
21,path_Router13_to_Router1,Router13,0.0,0.328,202.993,85.661,1.0,1.0,1.0,0.3424388724497742,0.8356097181124436
21,path_Router13_to_Router1,Router10,0.0,0.302,301.939,84.179,0.9100346020761245,0.9360600569505566,1.0,0.0,0.7115236647566703
21,path_Router13_to_Router1,Router7,0.0,0.253,205.011,80.001,0.7404844290657439,0.7558029165588059,1.0,0.3354548443475402,0.7079355474930226
21,path_Router13_to_Router1,Router4,0.0,0.164,12.994,78.193,0.4325259515570934,0.6777979118129259,1.0,1.0,0.7775809658425048
21,path_Router13_to_Router1,Router1,0.0,0.039,230.871,62.483,0.0,0.0,1.0,0.24595684299780235,0.3114892107494506
22,path_Router13_to_Router1,Router13,0.0,0.372,249.446,93.667,1.0,1.0,1.0,0.1133548694435347,0.7783387173608837
22,path_Router13_to_Router1,Router10,0.0,0.286,279.904,82.078,0.7393939393939393,0.39825536112986143,1.0,0.0,0.5344123251309502
22,path_Router13_to_Router1,Router7,0.0,0.204,232.5,84.7,0.4909090909090908,0.5343995015317514,1.0,0.17642242534313873,0.5504327544459952
22,path_Router13_to_Router1,Router4,0.0,0.161,11.208,78.404,0.3606060606060606,0.20748740848434472,1.0,1.0,0.6420233672726013
22,path_Router13_to_Router1,Router1,0.0,0.042,225.818,74.408,0.0,0.0,1.0,0.20129067794086994,0.30032266948521746
23,path_Router13_to_Router1,Router13,0.0,0.385,198.98,79.871,1.0,0.2742329149232914,1.0,0.19148570643210558,0.6164296553388492
23,path_Router13_to_Router1,Router10,0.0,0.304,243.564,88.197,0.7617647058823529,1.0,1.0,0.0,0.6904411764705882
23,path_Router13_to_Router1,Router7,0.0,0.206,200.925,82.004,0.47352941176470575,0.4601638772663883,1.0,0.18313204370533254,0.5292063331841066
23,path_Router13_to_Router1,Router4,0.0,0.144,10.732,81.054,0.29117647058823526,0.37735355648535607,1.0,1.0,0.6671325067683979
23,path_Router13_to_Router1,Router1,0.0,0.045,239.122,76.725,0.0,0.0,1.0,0.01907813358988446,0.2547695333974711
24,path_Router13_to_Router1,Router13,0.0,0.323,205.69,92.779,1.0,1.0,1.0,0.2097164711178524,0.8024291177794631
24,path_Router13_to_Router1,Router10,0.0,0.263,257.4,89.317,0.7894736842105262,0.8673105668621363,1.0,0.0,0.6641960627681656
24,path_Router13_to_Router1,Router7,0.0,0.235,237.603,82.67,0.6912280701754384,0.6125483883331418,1.0,0.08028924731618872,0.5960164264561923
24,path_Router13_to_Router1,Router4,0.0,0.163,10.829,81.96,0.43859649122807015,0.585335939596029,1.0,1.0,0.7559831077060248
24,path_Router13_to_Router1,Router1,0.0,0.038,229.878,66.688,0.0,0.0,1.0,0.11161896573400763,0.2779047414335019
25,path_Router13_to_Router1,Router13,0.0,0.326,194.511,86.978,1.0,1.0,1.0,0.23193256686822697,0.8079831417170568
25,path_Router13_to_Router1,Router10,0.0,0.271,230.559,82.927,0.806338028169014,0.6868187089292623,1.0,0.07939557300812873,0.6431380775266013
25,path_Router13_to_Router1,Router7,0.0,0.222,249.322,82.945,0.6338028169014084,0.688210282180131,1.0,0.0,0.5805032747703849
25,path_Router13_to_Router1,Router4,0.0,0.149,12.999,80.333,0.3767605633802816,0.4862775415539233,1.0,1.0,0.7157595262335512
25,path_Router13_to_Router1,Router1,0.0,0.042,220.729,74.043,0.0,0.0,1.0,0.12099118579232655,0.2802477964480816
26,path_Router13_to_Router1,Router13,0.0,0.321,223.395,84.009,1.0,0.6789140726465289,1.0,0.1765643276001476,0.7138696000616691
26,path_Router13_to_Router1,Router10,0.0,0.297,268.379,91.673,0.9148936170212766,1.0,1.0,0.0,0.7287234042553191
26,path_Router13_to_Router1,Router7,0.0,0.25,240.8,83.237,0.7482269503546098,0.6465708659767897,1.0,0.10824887939899677,0.6257616739325991
26,path_Router13_to_Router1,Router4,0.0,0.152,13.605,75.301,0.40070921985815594,0.31408940466714147,1.0,1.0,0.6786996561313243
26,path_Router13_to_Router1,Router1,0.0,0.039,249.361,67.804,0.0,0.0,1.0,0.07464654949092148,0.26866163737273036
27,path_Router13_to_Router1,Router13,0.0,0.385,209.27,88.988,1.0,0.9075908779767267,1.0,0.27019871446011734,0.7944473981092111
27,path_Router13_to_Router1,Router10,0.0,0.307,282.75,91.553,0.7705882352941176,1.0,1.0,0.0,0.6926470588235294
27,path_Router13_to_Router1,Router7,0.0,0.211,208.804,81.825,0.488235294117647,0.6495298483265485,1.0,0.2719122773471399,0.6024193549478338
27,path_Router13_to_Router1,Router4,0.0,0.164,10.802,73.006,0.35,0.331808192528011,1.0,1.0,0.6704520481320028
27,path_Router13_to_Router1,Router1,0.0,0.045,243.361,63.796,0.0,0.0,1.0,0.14484019003633053,0.28621004750908263
28,path_Router13_to_Router1,Router13,0.0,0.359,232.481,84.456,1.0,0.6750780009852758,1.0,0.05293346022274241,0.6820028653020046
28,path_Router13_to_Router1,Router10,0.0,0.296,236.772,90.392,0.7980769230769231,1.0,1.0,0.034538782719034336,0.7081539264489894
28,path_Router13_to_Router1,Router7,0.0,0.224,223.573,77.846,0.5673076923076923,0.31326290437352905,1.0,0.09112031345113472,0.492922727533089
28,path_Router13_to_Router1,Router4,0.0,0.158,11.555,79.932,0.3557692307692308,0.4274453993103072,1.0,1.0,0.6958036575198845
28,path_Router13_to_Router1,Router1,0.0,0.047,244.829,72.123,0.0,0.0,1.0,0.0,0.25
29,path_Router13_to_Router1,Router13,0.0,0.385,212.547,93.674,1.0,1.0,1.0,0.2385468506701677,0.8096367126675419
29,path_Router13_to_Router1,Router10,0.0,0.299,275.052,93.239,0.7514450867052023,0.977082345503398,1.0,0.0,0.68213185805215
29,path_Router13_to_Router1,Router7,0.0,0.205,194.459,84.727,0.47976878612716756,0.5286338970549498,1.0,0.30757869508136665,0.578995344565871
29,path_Router13_to_Router1,Router4,0.0,0.162,13.028,81.981,0.35549132947976875,0.3839629102786994,1.0,1.0,0.684863559939617
29,path_Router13_to_Router1,Router1,0.0,0.039,255.4,74.693,0.0,0.0,1.0,0.07500076328885909,0.2687501908222148
30,path_Router13_to_Router1,Router13,0.0,0.372,208.184,85.172,1.0,0.9033293221018854,1.0,0.1750217777331055,0.7695877749587478
30,path_Router13_to_Router1,Router10,0.0,0.29,249.975,86.618,0.7507598784194528,1.0,1.0,0.0,0.6876899696048632
30,path_Router13_to_Router1,Router7,0.0,0.253,228.401,78.146,0.6382978723404256,0.4336141195346975,1.0,0.09035246423426134,0.5405661140273461
30,path_Router13_to_Router1,Router4,0.0,0.171,11.199,74.163,0.3890577507598784,0.16733520524134246,1.0,1.0,0.6390982390003053
30,path_Router13_to_Router1,Router1,0.0,0.043,196.33,71.66,0.0,0.0,1.0,0.22466663316246183,0.30616665829061546
31,path_Router13_to_Router1,Router13,0.0,0.323,196.012,84.853,1.0,1.0,1.0,0.31855375553363086,0.8296384388834077
31,path_Router13_to_Router1,Router10,0.0,0.281,282.866,79.412,0.8526315789473684,0.6957445618744065,1.0,0.0,0.6370940352054437
31,path_Router13_to_Router1,Router7,0.0,0.206,242.217,73.0,0.5894736842105261,0.33719174635128346,1.0,0.14908802828524367,0.5189383647117634
31,path_Router13_to_Router1,Router4,0.0,0.147,10.215,70.867,0.3824561403508771,0.21791645697030737,1.0,1.0,0.6500931493302962
31,path_Router13_to_Router1,Router1,0.0,0.038,245.463,66.97,0.0,0.0,1.0,0.13718269876142025,0.28429567469035505
32,path_Router13_to_Router1,Router13,0.0,0.375,204.955,79.132,1.0,0.5240502133653727,1.0,0.2637137742142791,0.696940996894913
32,path_Router13_to_Router1,Router10,0.0,0.319,273.894,90.62,0.8323353293413174,1.0,1.0,0.0,0.7080838323353293
32,path_Router13_to_Router1,Router7,0.0,0.23,205.221,76.326,0.5658682634730539,0.4077971578903753,1.0,0.2626962389448236,0.5590904150770631
32,path_Router13_to_Router1,Router4,0.0,0.141,12.478,75.164,0.29940119760479034,0.35965530099018095,1.0,1.0,0.6647641246487428
32,path_Router13_to_Router1,Router1,0.0,0.041,250.458,66.483,0.0,0.0,1.0,0.08965021268782326,0.27241255317195584
33,path_Router13_to_Router1,Router13,0.0,0.367,211.121,86.22,1.0,1.0,1.0,0.11273784898292885,0.7781844622457322
33,path_Router13_to_Router1,Router10,0.0,0.255,236.355,79.729,0.65,0.7372383920981257,1.0,0.0,0.5968095980245314
33,path_Router13_to_Router1,Router7,0.0,0.252,224.093,79.333,0.640625,0.7212079504513621,1.0,0.05478289229724478,0.6041539606871518
33,path_Router13_to_Router1,Router4,0.0,0.146,12.526,82.36,0.30937499999999996,0.8437436748573047,1.0,1.0,0.7882796687143262
33,path_Router13_to_Router1,Router1,0.0,0.047,196.015,61.517,0.0,0.0,1.0,0.18022686961921827,0.29505671740480455
34,path_Router13_to_Router1,Router13,0.0,0.317,205.177,83.087,0.989010989010989,0.8465682362330408,1.0,0.29401807519632656,0.782399325110089
34,path_Router13_to_Router1,Router10,0.0,0.32,285.598,86.932,1.0,1.0,1.0,0.0,0.75
34,path_Router13_to_Router1,Router7,0.0,0.209,201.224,77.508,0.5934065934065933,0.6239425379090181,1.0,0.30847018908761215,0.6314548301008058
34,path_Router13_to_Router1,Router4,0.0,0.144,12.074,77.388,0.35531135531135527,0.6191540303272148,1.0,1.0,0.7436163464096426
34,path_Router13_to_Router1,Router1,0.0,0.047,199.352,61.872,0.0,0.0,1.0,0.3153141954636522,0.32882854886591306
35,path_Router13_to_Router1,Router13,0.0,0.35,256.592,92.803,1.0,1.0,1.0,0.14817682448338998,0.7870442061208475
35,path_Router13_to_Router1,Router10,0.0,0.309,299.078,86.726,0.867741935483871,0.7576567235603765,1.0,0.0,0.6563496647610618
35,path_Router13_to_Router1,Router7,0.0,0.238,213.308,71.097,0.6387096774193548,0.1343914499920239,1.0,0.2991368035574156,0.5180594827421986
35,path_Router13_to_Router1,Router4,0.0,0.171,12.353,67.727,0.42258064516129035,0.0,1.0,1.0,0.6056451612903226
35,path_Router13_to_Router1,Router1,0.0,0.04,204.081,75.296,0.0,0.3018423991067158,1.0,0.3313174644694393,0.40828996589403876
36,path_Router13_to_Router1,Router13,0.0,0.387,197.725,88.954,1.0,0.799786438868126,1.0,0.29300913919434657,0.7731988945156181
36,path_Router13_to_Router1,Router10,0.0,0.32,275.344,93.079,0.8035190615835777,1.0,1.0,0.0,0.7008797653958945
36,path_Router13_to_Router1,Router7,0.0,0.24,211.081,83.706,0.5689149560117301,0.5450662524875022,1.0,0.2425906841372125,0.5891429731591112
36,path_Router13_to_Router1,Router4,0.0,0.167,10.441,77.923,0.3548387096774194,0.2643789739358348,1.0,1.0,0.6548044209033135
36,path_Router13_to_Router1,Router1,0.0,0.046,246.732,72.476,0.0,0.0,1.0,0.10800934681751431,0.27700233670437857
37,path_Router13_to_Router1,Router13,0.0,0.307,234.467,93.778,0.9605734767025089,1.0,1.0,0.1894556069506873,0.787507270913299
37,path_Router13_to_Router1,Router10,0.0,0.318,286.648,85.392,1.0,0.7327682355565467,1.0,0.0,0.6831920588891367
37,path_Router13_to_Router1,Router7,0.0,0.201,248.008,79.452,0.5806451612903225,0.543481724610433,1.0,0.1402917662094356,0.5661046630275477
37,path_Router13_to_Router1,Router4,0.0,0.154,11.222,80.316,0.41218637992831536,0.5710143080207769,1.0,1.0,0.7458001719872731
37,path_Router13_to_Router1,Router1,0.0,0.039,220.672,62.397,0.0,0.0,1.0,0.23954165547188724,0.3098854138679718
38,path_Router13_to_Router1,Router13,0.0,0.331,197.931,89.916,1.0,1.0,1.0,0.3125201158673962,0.8281300289668491
38,path_Router13_to_Router1,Router10,0.0,0.265,282.408,78.962,0.7692307692307693,0.581108986615679,1.0,0.0,0.5875849389616121
38,path_Router13_to_Router1,Router7,0.0,0.235,239.277,70.704,0.6643356643356643,0.26531548757170154,1.0,0.15956183478907482,0.5223032466741102
38,path_Router13_to_Router1,Router4,0.0,0.145,12.099,70.573,0.3496503496503496,0.26030592734225605,1.0,1.0,0.6524890692481514
38,path_Router13_to_Router1,Router1,0.0,0.045,202.651,63.766,0.0,0.0,1.0,0.29505861810002626,0.3237646545250066
39,path_Router13_to_Router1,Router13,0.0,0.321,244.231,78.704,1.0,0.4162225837213209,1.0,0.20658743564175092,0.655702504840768
39,path_Router13_to_Router1,Router10,0.0,0.284,305.14,89.111,0.8669064748201438,1.0,1.0,0.0,0.716726618705036
39,path_Router13_to_Router1,Router7,0.0,0.213,193.927,71.288,0.6115107913669063,0.00022437875133172593,1.0,0.3772054783369625,0.49723516211380014
39,path_Router13_to_Router1,Router4,0.0,0.135,10.306,82.464,0.33093525179856115,0.6271386099736351,1.0,1.0,0.7395184654430491
39,path_Router13_to_Router1,Router1,0.0,0.043,253.91,71.284,0.0,0.0,1.0,0.17375879308356562,0.2934396982708914
40,path_Router13_to_Router1,Router13,0.0,0.337,208.249,83.763,1.0,0.7413687279423051,1.0,0.2552305888732324,0.7491498292038844
40,path_Router13_to_Router1,Router10,0.0,0.294,275.087,90.505,0.8542372881355931,1.0,1.0,0.0,0.7135593220338983
40,path_Router13_to_Router1,Router7,0.0,0.227,234.064,72.671,0.6271186440677965,0.3158661961025015,1.0,0.1566522703753346,0.5249092776364082
40,path_Router13_to_Router1,Router4,0.0,0.157,13.214,77.045,0.3898305084745762,0.48365812490409715,1.0,1.0,0.7183721583446683
40,path_Router13_to_Router1,Router1,0.0,0.042,255.153,64.437,0.0,0.0,1.0,0.07612086774887063,0.2690302169372177
41,path_Router13_to_Router1,Router13,0.0,0.31,238.518,82.993,0.9569892473118279,0.7088922448254418,1.0,0.06055823842565887,0.6816099326407321
41,path_Router13_to_Router1,Router10,0.0,0.322,253.215,89.547,1.0,1.0,1.0,0.0,0.75
41,path_Router13_to_Router1,Router7,0.0,0.207,247.166,72.884,0.5878136200716845,0.2598827396286755,1.0,0.024924595783956647,0.4681552388710791
41,path_Router13_to_Router1,Router4,0.0,0.171,10.523,67.033,0.4587813620071684,0.0,1.0,1.0,0.6146953405017921
41,path_Router13_to_Router1,Router1,0.0,0.043,222.438,74.812,0.0,0.345518344141423,1.0,0.12681505776869453,0.36808335047752944
