iteration,path_name,Router,Cache occupy,CMBA,Latency(s),CHR,norm_CMBA,norm_CHR,norm_CacheOccupy,norm_Latency,avg_score
2,path_Router1_to_Router34,Router22,0.0,0.344,168.941,67.683,0.7940446650124069,0.679887424342856,1.0,0.3394188568834182,0.7033377365596702
2,path_Router1_to_Router34,Router25,0.0,0.372,131.841,51.811,0.8635235732009926,0.5074163017375335,1.0,0.5265751904353528,0.7243787663434698
2,path_Router1_to_Router34,Router28,0.0,0.35,158.159,42.853,0.8089330024813896,0.4100753039868734,1.0,0.3938102204509913,0.6532046317298136
2,path_Router1_to_Router34,Router31,0.0,0.384,138.098,84.071,0.8933002481389578,0.8579655970530388,1.0,0.49501084598698475,0.8115691727947453
2,path_Router1_to_Router34,Router34,0.0,0.427,37.994,97.142,1.0,1.0,1.0,1.0,1.0
3,path_Router1_to_Router34,Router1,0.0,0.027,269.527,53.97,0.0,0.5195513585381653,1.0,0.0,0.3798878396345413
3,path_Router1_to_Router34,Router4,0.0,0.094,179.354,8.25,0.15124153498871334,0.0,1.0,0.3834978501528921,0.38368484628540134
3,path_Router1_to_Router34,Router7,0.0,0.13,156.492,54.73,0.23250564334085783,0.52818782031614,1.0,0.48072792844900547,0.5603553480265008
3,path_Router1_to_Router34,Router10,0.0,0.173,51.493,96.249,0.32957110609480816,1.0,1.0,0.9272794546065418,0.8142126401753375
3,path_Router1_to_Router34,Router13,0.0,0.198,112.657,37.365,0.3860045146726863,0.3308560324549143,1.0,0.6671543339301588,0.5960037202644398
3,path_Router1_to_Router34,Router16,0.0,0.251,78.109,30.39,0.5056433408577878,0.25159376811100126,1.0,0.8140839439806409,0.6428302632373575
3,path_Router1_to_Router34,Router19,0.0,0.276,197.115,9.605,0.562076749435666,0.015397902248889197,1.0,0.30796187689520393,0.4713591321449398
3,path_Router1_to_Router34,Router22,0.0,0.303,169.957,66.316,0.6230248306997742,0.6598484073682657,1.0,0.42346246592354114,0.6765839259978953
3,path_Router1_to_Router34,Router25,0.0,0.323,141.453,59.346,0.6681715575620768,0.5806429618518392,1.0,0.5446874747483339,0.6983754985405624
3,path_Router1_to_Router34,Router28,0.0,0.38,154.006,36.949,0.7968397291196389,0.3261287060080228,1.0,0.4913006681325037,0.6535672758150414
3,path_Router1_to_Router34,Router31,0.0,0.375,137.442,77.173,0.7855530474040633,0.7832248093728339,1.0,0.5617459055087971,0.7826309405714236
3,path_Router1_to_Router34,Router34,0.0,0.47,34.394,88.927,1.0,0.9167945090285118,1.0,1.0,0.9791986272571279
4,path_Router1_to_Router34,Router1,0.0,0.026,273.141,53.572,0.0,0.5513840399002494,1.0,0.0,0.38784600997506236
4,path_Router1_to_Router34,Router4,0.0,0.11,143.68,9.351,0.1971830985915493,0.0,1.0,0.566717737699177,0.44097520907268156
4,path_Router1_to_Router34,Router7,0.0,0.136,147.043,43.075,0.2582159624413146,0.420498753117207,1.0,0.5519961477849764,0.5576777158358746
4,path_Router1_to_Router34,Router10,0.0,0.181,57.584,89.551,0.363849765258216,1.0,1.0,0.9436044475573454,0.8268635532038904
4,path_Router1_to_Router34,Router13,0.0,0.216,118.116,35.388,0.4460093896713615,0.32465087281795507,1.0,0.6786245841358782,0.6123212116562987
4,path_Router1_to_Router34,Router16,0.0,0.275,67.406,26.025,0.5845070422535212,0.20790523690773066,1.0,0.900608474873052,0.673255188508576
4,path_Router1_to_Router34,Router19,0.0,0.31,211.86,11.481,0.6666666666666666,0.026558603491271808,1.0,0.26825862370863246,0.4903709734666427
4,path_Router1_to_Router34,Router22,0.0,0.336,164.172,65.851,0.727699530516432,0.7044887780548628,1.0,0.47701365785326566,0.7273004916061401
4,path_Router1_to_Router34,Router25,0.0,0.361,148.065,58.198,0.7863849765258215,0.6090648379052369,1.0,0.5475223253370688,0.7357430349420317
4,path_Router1_to_Router34,Router28,0.0,0.365,165.865,43.466,0.7957746478873239,0.42537406483790524,1.0,0.46960252144983367,0.6726878085437658
4,path_Router1_to_Router34,Router31,0.0,0.377,123.685,70.447,0.823943661971831,0.7617955112219451,1.0,0.6542461915601471,0.8099963411884807
4,path_Router1_to_Router34,Router34,0.0,0.452,44.701,87.953,1.0,0.980074812967581,1.0,1.0,0.9950187032418952
5,path_Router1_to_Router34,Router1,0.0,0.023,232.815,58.71,0.0,0.6532112356776533,1.0,0.0,0.4133028089194133
5,path_Router1_to_Router34,Router4,0.0,0.101,147.88,19.15,0.1884057971014493,0.20926056851720926,1.0,0.4384918791107807,0.4590395611823598
5,path_Router1_to_Router34,Router7,0.0,0.147,179.063,49.571,0.2995169082125604,0.5506514493485507,1.0,0.27750415595411415,0.5319181283788063
5,path_Router1_to_Router34,Router10,0.0,0.207,56.905,89.612,0.4444444444444445,1.0,1.0,0.9081663207673801,0.8381526913029562
5,path_Router1_to_Router34,Router13,0.0,0.208,106.488,33.973,0.44685990338164255,0.37560740217037564,1.0,0.6521853607161664,0.6186631665670461
5,path_Router1_to_Router34,Router16,0.0,0.25,85.526,25.478,0.5483091787439613,0.2802747197252803,1.0,0.7604053733130955,0.6472473179455843
5,path_Router1_to_Router34,Router19,0.0,0.299,191.572,0.503,0.6666666666666666,0.0,1.0,0.21292424289357656,0.46989772739006075
5,path_Router1_to_Router34,Router22,0.0,0.28,181.572,69.64,0.6207729468599035,0.7758700019077759,1.0,0.26455100207539567,0.6652984877107688
5,path_Router1_to_Router34,Router25,0.0,0.341,143.656,58.944,0.7681159420289856,0.6558372330516559,1.0,0.46029902218918106,0.7210630493174557
5,path_Router1_to_Router34,Router28,0.0,0.394,141.697,31.012,0.8961352657004831,0.34237843539934243,1.0,0.47041270431289944,0.6772316013531813
5,path_Router1_to_Router34,Router31,0.0,0.437,134.222,68.723,1.0,0.7655792344207656,1.0,0.5090037068013091,0.8186457353055188
5,path_Router1_to_Router34,Router34,0.0,0.433,39.117,89.325,0.9903381642512077,0.9967792254429969,1.0,1.0,0.9967793474235511
6,path_Router1_to_Router34,Router1,0.0,0.025,303.81,54.866,0.0,0.5015060587247936,1.0,0.0,0.37537651468119837
6,path_Router1_to_Router34,Router4,0.0,0.101,154.529,12.756,0.1723356009070295,0.017382906808305173,1.0,0.5560683607864172,0.436446717125438
6,path_Router1_to_Router34,Router7,0.0,0.13,135.966,44.232,0.2380952380952381,0.37925087949230873,1.0,0.6252151174485393,0.5606403087590215
6,path_Router1_to_Router34,Router10,0.0,0.175,58.016,98.226,0.3401360544217687,1.0,1.0,0.9155771107584798,0.8139282912950621
6,path_Router1_to_Router34,Router13,0.0,0.219,104.532,32.071,0.4399092970521542,0.23944034397921407,1.0,0.7423060590483428,0.6054139250199277
6,path_Router1_to_Router34,Router16,0.0,0.253,73.854,18.925,0.5170068027210885,0.08830562645144974,1.0,0.856580917685448,0.6154733367144966
6,path_Router1_to_Router34,Router19,0.0,0.317,217.268,11.244,0.6621315192743764,0.0,1.0,0.32236699967965193,0.4961246297385071
6,path_Router1_to_Router34,Router22,0.0,0.325,163.063,68.16,0.6802721088435374,0.6543422777126302,1.0,0.5242794031096112,0.7147234474164448
6,path_Router1_to_Router34,Router25,0.0,0.342,155.014,59.051,0.7188208616780045,0.5496194614977812,1.0,0.5542617467164322,0.7056755174730545
6,path_Router1_to_Router34,Router28,0.0,0.377,137.722,34.236,0.7981859410430838,0.26433055114851345,1.0,0.6186740570219549,0.670297637303388
6,path_Router1_to_Router34,Router31,0.0,0.4,112.579,74.093,0.8503401360544217,0.7225517923248489,1.0,0.7123311653964493,0.82130577344393
6,path_Router1_to_Router34,Router34,0.0,0.466,35.352,86.669,1.0,0.8671334299050378,1.0,1.0,0.9667833574762594
7,path_Router1_to_Router34,Router1,0.0,0.024,298.242,47.667,0.0,0.4644061051547357,1.0,0.0,0.3661015262886839
7,path_Router1_to_Router34,Router4,0.0,0.097,172.521,11.145,0.17056074766355142,0.03692822697691839,1.0,0.47740399403059897,0.4212232421677672
7,path_Router1_to_Router34,Router7,0.0,0.145,146.963,55.536,0.2827102803738318,0.5565101362423334,1.0,0.5744561275598744,0.6034191360440099
7,path_Router1_to_Router34,Router10,0.0,0.183,56.224,87.023,0.37149532710280375,0.9250550119387612,1.0,0.9190219599533689,0.8038930747487334
7,path_Router1_to_Router34,Router13,0.0,0.223,99.863,29.312,0.4649532710280374,0.2495669272906035,1.0,0.753310321519843,0.616957629959621
7,path_Router1_to_Router34,Router16,0.0,0.279,76.88,33.597,0.5957943925233645,0.29972142890584763,1.0,0.8405843329801818,0.6840250386023485
7,path_Router1_to_Router34,Router19,0.0,0.254,207.97,7.99,0.5373831775700935,0.0,1.0,0.34279247976973004,0.47004391433495585
7,path_Router1_to_Router34,Router22,0.0,0.289,181.255,54.214,0.6191588785046728,0.5410365653822744,1.0,0.44423812290434916,0.6511083916978241
7,path_Router1_to_Router34,Router25,0.0,0.371,168.098,46.96,0.8107476635514018,0.45613090500491593,1.0,0.49419958001541714,0.6902695371429337
7,path_Router1_to_Router34,Router28,0.0,0.381,179.467,42.48,0.8341121495327103,0.4036939931644739,1.0,0.45102774708270205,0.6722084724449716
7,path_Router1_to_Router34,Router31,0.0,0.413,144.037,75.986,0.9088785046728971,0.7958705931925653,1.0,0.5855671120933535,0.822579052489704
7,path_Router1_to_Router34,Router34,0.0,0.452,34.899,93.426,1.0,1.0,1.0,1.0,1.0
8,path_Router1_to_Router34,Router1,0.0,0.024,232.509,51.361,0.0,0.4830300573842183,1.0,0.0,0.3707575143460546
8,path_Router1_to_Router34,Router4,0.0,0.101,145.34,13.411,0.19543147208121833,0.07824732811400047,1.0,0.4399297477074638,0.42840213697567064
8,path_Router1_to_Router34,Router7,0.0,0.132,140.46,50.523,0.2741116751269036,0.4740917720843911,1.0,0.4645584249759012,0.553190468046799
8,path_Router1_to_Router34,Router10,0.0,0.196,61.962,99.829,0.4365482233502539,1.0,1.0,0.8607268487910247,0.8243187680353197
8,path_Router1_to_Router34,Router13,0.0,0.212,126.777,36.009,0.4771573604060914,0.3192823772852359,1.0,0.5336146116693499,0.5825135873401692
8,path_Router1_to_Router34,Router16,0.0,0.225,83.744,28.027,0.5101522842639594,0.23414467649380297,1.0,0.7507961421801427,0.6237732757344763
8,path_Router1_to_Router34,Router19,0.0,0.305,204.667,6.075,0.7131979695431472,0.0,1.0,0.14051467879258914,0.46342816208393406
8,path_Router1_to_Router34,Router22,0.0,0.326,171.44,58.828,0.7664974619289341,0.5626746592145402,1.0,0.3082066992020914,0.6593447050863914
8,path_Router1_to_Router34,Router25,0.0,0.324,138.007,53.91,0.7614213197969544,0.5102182306888239,1.0,0.4769383727913678,0.6871444808192865
8,path_Router1_to_Router34,Router28,0.0,0.392,133.655,30.177,0.934010152284264,0.2570770313799945,1.0,0.4989023079291219,0.6724973728983451
8,path_Router1_to_Router34,Router31,0.0,0.413,114.65,77.028,0.9873096446700508,0.7567997098790452,1.0,0.5948178840534362,0.834731809650633
8,path_Router1_to_Router34,Router34,0.0,0.418,34.366,86.172,1.0,0.8543315485205965,1.0,1.0,0.9635828871301491
9,path_Router1_to_Router34,Router1,0.0,0.024,292.903,50.038,0.0,0.45799821268990165,1.0,0.0,0.3644995531724754
9,path_Router1_to_Router34,Router4,0.0,0.098,162.932,9.038,0.1813725490196079,0.0,1.0,0.5128497527907225,0.4235555754525826
9,path_Router1_to_Router34,Router7,0.0,0.146,147.658,45.489,0.29901960784313725,0.40718275245755126,1.0,0.5731190984457186,0.5698303646866019
9,path_Router1_to_Router34,Router10,0.0,0.188,53.187,98.558,0.4019607843137255,1.0,1.0,0.9458901704224851,0.8369627386840526
9,path_Router1_to_Router34,Router13,0.0,0.21,110.365,30.871,0.4558823529411765,0.2438896336014298,1.0,0.7202727391103623,0.6050111814132422
9,path_Router1_to_Router34,Router16,0.0,0.235,71.856,31.134,0.5171568627450981,0.24682752457551382,1.0,0.8722245678276755,0.6590522387870719
9,path_Router1_to_Router34,Router19,0.0,0.296,175.843,9.905,0.6666666666666666,0.009684986595174251,1.0,0.4619045176361033,0.5345640427244861
9,path_Router1_to_Router34,Router22,0.0,0.32,177.681,57.181,0.7254901960784313,0.537790437890974,1.0,0.4546519932604398,0.6794831568074613
9,path_Router1_to_Router34,Router25,0.0,0.382,150.609,58.076,0.8774509803921569,0.5477882037533511,1.0,0.5614748114856626,0.7466784989077927
9,path_Router1_to_Router34,Router28,0.0,0.415,157.691,31.323,0.9583333333333333,0.24893878462913313,1.0,0.5335301011328617,0.685200554773832
9,path_Router1_to_Router34,Router31,0.0,0.432,132.18,78.331,1.0,0.774050491510277,1.0,0.6341934032806033,0.85206097369772
9,path_Router1_to_Router34,Router34,0.0,0.422,39.474,94.702,0.9754901960784313,0.9569258266309204,1.0,1.0,0.9831040056773379
10,path_Router1_to_Router34,Router1,0.0,0.022,309.044,46.467,0.0,0.5270339242573752,1.0,0.0,0.3817584810643438
10,path_Router1_to_Router34,Router4,0.0,0.103,151.037,12.895,0.199017199017199,0.14625653589211382,1.0,0.5945186305606665,0.4849480913674948
10,path_Router1_to_Router34,Router7,0.0,0.147,179.043,53.969,0.30712530712530717,0.6121224494425352,1.0,0.4891429904467346,0.6020976867536443
10,path_Router1_to_Router34,Router10,0.0,0.174,52.271,88.167,0.3734643734643735,1.0,1.0,0.9661365149958799,0.8349002221150633
10,path_Router1_to_Router34,Router13,0.0,0.209,121.921,28.287,0.4594594594594595,0.3208343257681445,1.0,0.7040707671584397,0.621091138096511
10,path_Router1_to_Router34,Router16,0.0,0.26,68.981,25.194,0.5847665847665848,0.28575317295586783,1.0,0.9032633111715638,0.6934457672235042
10,path_Router1_to_Router34,Router19,0.0,0.279,186.322,0.0,0.6314496314496315,0.0,1.0,0.4617549562972913,0.5233011469367307
10,path_Router1_to_Router34,Router22,0.0,0.309,147.452,68.556,0.7051597051597052,0.7775698390554289,1.0,0.6080075854206409,0.7726842824089438
10,path_Router1_to_Router34,Router25,0.0,0.356,166.83,59.0,0.8206388206388207,0.6691846155591094,1.0,0.5350957395973255,0.7562297939488138
10,path_Router1_to_Router34,Router28,0.0,0.368,172.296,34.246,0.8501228501228502,0.38842197193961464,1.0,0.51452931637149,0.6882685346084887
10,path_Router1_to_Router34,Router31,0.0,0.425,133.58,80.79,0.9901719901719902,0.9163292388308552,1.0,0.6602025036403246,0.8916759331607925
10,path_Router1_to_Router34,Router34,0.0,0.429,43.271,83.296,1.0,0.9447525718239251,1.0,1.0,0.9861881429559813
11,path_Router1_to_Router34,Router1,0.0,0.023,276.353,57.488,0.0,0.6321406311611992,1.0,0.0,0.4080351577902998
11,path_Router1_to_Router34,Router4,0.0,0.101,141.574,18.125,0.1994884910485934,0.13144739687344975,1.0,0.5692810650762609,0.47505423824957604
11,path_Router1_to_Router34,Router7,0.0,0.163,167.863,46.691,0.3580562659846548,0.49480392281567603,1.0,0.45824128944511794,0.5777753695613622
11,path_Router1_to_Router34,Router10,0.0,0.167,50.88,86.408,0.3682864450127878,1.0,1.0,0.9523554083791969,0.8301604633479962
11,path_Router1_to_Router34,Router13,0.0,0.236,97.176,25.647,0.5447570332480819,0.2271264484780645,1.0,0.7568098397908369,0.6321733303792458
11,path_Router1_to_Router34,Router16,0.0,0.224,79.449,30.185,0.5140664961636829,0.2848493328414973,1.0,0.8316853429523595,0.6576502929893849
11,path_Router1_to_Router34,Router19,0.0,0.268,180.065,7.791,0.6265984654731459,0.0,1.0,0.4067023437928981,0.508325202316511
11,path_Router1_to_Router34,Router22,0.0,0.294,174.606,58.911,0.6930946291560102,0.6502410420138138,1.0,0.4297601297554836,0.6932739502313269
11,path_Router1_to_Router34,Router25,0.0,0.359,158.961,50.184,0.8593350383631714,0.5392345167075823,1.0,0.49584165776146444,0.7236028032080545
11,path_Router1_to_Router34,Router28,0.0,0.385,146.46,35.922,0.9258312020460359,0.3578233715354185,1.0,0.5486435229965406,0.7080745241444988
11,path_Router1_to_Router34,Router31,0.0,0.382,135.541,69.663,0.9181585677749361,0.7870053550758741,1.0,0.5947633187330256,0.824981810395959
11,path_Router1_to_Router34,Router34,0.0,0.414,39.6,81.528,1.0,0.9379269114822495,1.0,1.0,0.9844817278705624
12,path_Router1_to_Router34,Router1,0.0,0.024,242.873,50.158,0.0,0.576101421035122,1.0,0.0,0.39402535525878046
12,path_Router1_to_Router34,Router4,0.0,0.103,167.107,20.088,0.18202764976958521,0.21882277458295712,1.0,0.3793364141128406,0.44504670961634574
12,path_Router1_to_Router34,Router7,0.0,0.15,138.956,47.954,0.2903225806451613,0.5499144527351363,1.0,0.5202795732302624,0.59012915165264
12,path_Router1_to_Router34,Router10,0.0,0.174,47.131,85.835,0.3456221198156682,1.0,1.0,0.9800183244631583,0.8314101110697066
12,path_Router1_to_Router34,Router13,0.0,0.22,94.932,38.048,0.4516129032258065,0.4322156741599735,1.0,0.7406938262580544,0.6561306009109585
12,path_Router1_to_Router34,Router16,0.0,0.259,72.754,31.95,0.5414746543778802,0.359761893446129,1.0,0.8517320623031746,0.6882421525317959
12,path_Router1_to_Router34,Router19,0.0,0.298,174.563,1.671,0.6313364055299538,0.0,1.0,0.3420065787826749,0.49333574607815717
12,path_Router1_to_Router34,Router22,0.0,0.329,151.721,64.172,0.7027649769585254,0.7426096668409297,1.0,0.45636925295269176,0.7254359741880366
12,path_Router1_to_Router34,Router25,0.0,0.381,132.184,51.159,0.8225806451612903,0.5879948671641082,1.0,0.5541848367570706,0.7411900872706173
12,path_Router1_to_Router34,Router28,0.0,0.334,143.484,29.839,0.7142857142857143,0.3346799106506345,1.0,0.4976093084267496,0.6366437333407746
12,path_Router1_to_Router34,Router31,0.0,0.401,124.276,83.562,0.868663594470046,0.9729932037450691,1.0,0.5937776932204493,0.8588586228588911
12,path_Router1_to_Router34,Router34,0.0,0.458,43.14,85.087,1.0,0.9911125897058126,1.0,1.0,0.9977781474264531
13,path_Router1_to_Router34,Router1,0.0,0.027,245.351,57.476,0.0,0.5945830289113871,1.0,0.0,0.3986457572278468
13,path_Router1_to_Router34,Router4,0.0,0.096,162.732,13.386,0.14556962025316458,0.13440141947604634,1.0,0.40443206516418323,0.4211007762233485
13,path_Router1_to_Router34,Router7,0.0,0.162,171.32,56.407,0.2848101265822785,0.5834255296941864,1.0,0.3623925515458871,0.557657051955588
13,path_Router1_to_Router34,Router10,0.0,0.195,56.688,92.701,0.3544303797468355,0.9622377622377621,1.0,0.9235329247518161,0.8100502666841034
13,path_Router1_to_Router34,Router13,0.0,0.226,99.97,31.107,0.419831223628692,0.3193612357791462,1.0,0.7116612167374832,0.6127134190363304
13,path_Router1_to_Router34,Router16,0.0,0.283,70.77,24.416,0.540084388185654,0.24952510176390774,1.0,0.8545994791564686,0.6610522422765076
13,path_Router1_to_Router34,Router19,0.0,0.283,193.392,0.509,0.540084388185654,0.0,1.0,0.2543468896242486,0.4486078194524757
13,path_Router1_to_Router34,Router22,0.0,0.313,165.459,69.13,0.6033755274261603,0.7162196012942281,1.0,0.3910830020951225,0.6776695327038778
13,path_Router1_to_Router34,Router25,0.0,0.319,149.988,55.932,0.6160337552742616,0.5784678008558606,1.0,0.46681580544731843,0.6653293403943602
13,path_Router1_to_Router34,Router28,0.0,0.41,171.297,36.736,0.8080168776371307,0.3781129318442751,1.0,0.36250513990327193,0.6371587373461693
13,path_Router1_to_Router34,Router31,0.0,0.376,110.549,72.417,0.7362869198312236,0.7505270848554431,1.0,0.6598754674864404,0.7866723680432768
13,path_Router1_to_Router34,Router34,0.0,0.501,41.067,96.319,1.0,1.0,1.0,1.0,1.0
14,path_Router1_to_Router34,Router1,0.0,0.024,295.491,60.493,0.0,0.6410125992095029,1.0,0.0,0.4102531498023757
14,path_Router1_to_Router34,Router4,0.0,0.103,137.715,14.54,0.18287037037037035,0.15407275540155344,1.0,0.6192077801281773,0.4890377264750253
14,path_Router1_to_Router34,Router7,0.0,0.146,137.756,47.601,0.2824074074074074,0.5044028356168738,1.0,0.6190468715046525,0.6014642786322334
14,path_Router1_to_Router34,Router10,0.0,0.169,54.831,94.371,0.3356481481481482,1.0,1.0,0.9444943740850774,0.8200356305583063
14,path_Router1_to_Router34,Router13,0.0,0.201,115.046,32.073,0.40972222222222227,0.3398607623104556,1.0,0.7081745505351192,0.6144393837669493
14,path_Router1_to_Router34,Router16,0.0,0.265,79.87,25.083,0.5578703703703705,0.265791397781098,1.0,0.846226300318285,0.6674720171174384
14,path_Router1_to_Router34,Router19,0.0,0.284,165.537,0.0,0.6018518518518517,0.0,1.0,0.5100175429645647,0.5279673487041041
14,path_Router1_to_Router34,Router22,0.0,0.351,187.216,60.268,0.7569444444444443,0.6386283921967554,1.0,0.4249361271256617,0.7051272409417153
14,path_Router1_to_Router34,Router25,0.0,0.359,157.892,53.678,0.7754629629629629,0.5687976179122823,1.0,0.5400211143510869,0.721070423806583
14,path_Router1_to_Router34,Router28,0.0,0.393,151.045,32.758,0.8541666666666666,0.34711934810482037,1.0,0.5668928544797354,0.6920447173128055
14,path_Router1_to_Router34,Router31,0.0,0.435,130.833,75.846,0.9513888888888888,0.8037002892837843,1.0,0.646216881276908,0.8503265148623953
14,path_Router1_to_Router34,Router34,0.0,0.456,40.688,93.331,1.0,0.9889796653633003,1.0,1.0,0.997244916340825
15,path_Router1_to_Router34,Router1,0.0,0.028,249.266,52.478,0.0,0.5266976982932605,1.0,0.0,0.38167442457331513
15,path_Router1_to_Router34,Router4,0.0,0.088,172.122,16.818,0.1411764705882353,0.11068724553482892,1.0,0.365890561044209,0.40443856929181826
15,path_Router1_to_Router34,Router7,0.0,0.143,142.289,52.995,0.27058823529411763,0.5327290332365052,1.0,0.5073871532306642,0.5776761054403218
15,path_Router1_to_Router34,Router10,0.0,0.2,55.4,93.049,0.4047058823529412,1.0,1.0,0.9194978158689805,0.8310509245554805
15,path_Router1_to_Router34,Router13,0.0,0.203,98.6,39.277,0.411764705882353,0.3726945018024009,1.0,0.7146021371757597,0.6247653362151284
15,path_Router1_to_Router34,Router16,0.0,0.243,80.936,32.855,0.5058823529411764,0.2977752890257702,1.0,0.7983817035747655,0.650509836385428
15,path_Router1_to_Router34,Router19,0.0,0.251,193.154,7.33,0.5247058823529412,0.0,1.0,0.2661367204359725,0.4477106506972285
15,path_Router1_to_Router34,Router22,0.0,0.299,185.925,63.019,0.6376470588235293,0.6496692681902495,1.0,0.30042354592840975,0.6469349682355472
15,path_Router1_to_Router34,Router25,0.0,0.305,139.172,46.479,0.6517647058823529,0.45671321410655746,1.0,0.522170945603043,0.6576622163979884
15,path_Router1_to_Router34,Router28,0.0,0.353,147.202,32.598,0.7647058823529411,0.29477712059170075,1.0,0.48408501273483556,0.6358920039198694
15,path_Router1_to_Router34,Router31,0.0,0.391,124.333,81.952,0.8541176470588235,0.8705421201833898,1.0,0.5925516626430594,0.8293028574713182
15,path_Router1_to_Router34,Router34,0.0,0.453,38.427,83.719,1.0,0.8911559864207467,1.0,1.0,0.9727889966051867
16,path_Router1_to_Router34,Router1,0.0,0.028,286.17,55.426,0.0,0.5687054725843053,1.0,0.0,0.3921763681460763
16,path_Router1_to_Router34,Router4,0.0,0.094,156.975,19.644,0.16417910447761197,0.19103910496596124,1.0,0.5174361089861945,0.4681635796074419
16,path_Router1_to_Router34,Router7,0.0,0.147,165.008,55.513,0.2960199004975124,0.5696237268457438,1.0,0.4852633138820024,0.5877267353063147
16,path_Router1_to_Router34,Router10,0.0,0.177,60.248,85.951,0.37064676616915426,0.8908860625890548,1.0,0.9048353311999616,0.7915920399895426
16,path_Router1_to_Router34,Router13,0.0,0.228,120.431,34.52,0.49751243781094534,0.34805002902527843,1.0,0.663797695477866,0.6273400405785224
16,path_Router1_to_Router34,Router16,0.0,0.283,71.601,18.673,0.6343283582089552,0.18079054303657183,1.0,0.8593656756767581,0.6686211442305713
16,path_Router1_to_Router34,Router19,0.0,0.3,176.212,1.544,0.6766169154228855,0.0,1.0,0.44039041504627874,0.529251832617291
16,path_Router1_to_Router34,Router22,0.0,0.301,172.892,57.038,0.6791044776119403,0.5857195630376273,1.0,0.45368727546529003,0.6796278290287144
16,path_Router1_to_Router34,Router25,0.0,0.328,147.359,48.509,0.746268656716418,0.4956989814765951,1.0,0.5559489432600537,0.6994791453632667
16,path_Router1_to_Router34,Router28,0.0,0.409,169.908,39.856,0.9477611940298507,0.40436962372684576,1.0,0.4656384295286424,0.7044423118213347
16,path_Router1_to_Router34,Router31,0.0,0.364,126.056,74.672,0.835820895522388,0.7718402026492163,1.0,0.6412691292558965,0.8122325568568752
16,path_Router1_to_Router34,Router34,0.0,0.43,36.487,96.289,1.0,1.0,1.0,1.0,1.0
17,path_Router1_to_Router34,Router1,0.0,0.028,309.634,61.351,0.0,0.6302558992428834,1.0,0.0,0.4075639748107208
17,path_Router1_to_Router34,Router4,0.0,0.103,164.189,5.24,0.15856236786469344,0.053830270281376165,1.0,0.536840046063899,0.4373081710524922
17,path_Router1_to_Router34,Router7,0.0,0.157,140.331,43.757,0.27272727272727276,0.4495135757065223,1.0,0.6249003425264278,0.5867852977400557
