iteration,policy,selected_router_index,selected_router_name,reward,latency_ms,chr,episode
34,RL,9,Router10,0.0,0.0,0.0,3
35,RL,9,Router10,0.0,0.0,0.0,3
36,RL,9,Router10,0.0,0.0,0.0,3
37,RL,9,Router10,0.0,0.0,0.0,3
38,RL,9,Router10,0.0,0.0,0.0,3
39,RL,9,Router10,0.0,0.0,0.0,3
40,RL,9,Router10,0.0,0.0,0.0,3
41,RL,9,Router10,0.0,0.0,0.0,3
42,RL,9,Router10,0.0,0.0,0.0,3
43,RL,9,Router10,0.0,0.0,0.0,3
44,RL,9,Router10,0.0,0.0,0.0,3
45,RL,9,Router10,0.0,0.0,0.0,3
46,RL,9,Router10,0.0,0.0,0.0,3
47,RL,9,Router10,0.0,0.0,0.0,3
48,RL,9,Router10,0.0,0.0,0.0,3
49,RL,9,Router10,0.0,0.0,0.0,3
50,RL,9,Router10,0.0,0.0,0.0,3
51,RL,9,Router10,0.0,0.0,0.0,3
52,RL,9,Router10,0.0,0.0,0.0,3
53,RL,9,Router10,0.0,0.0,0.0,3
54,RL,9,Router10,0.0,0.0,0.0,3
55,RL,9,Router10,0.0,0.0,0.0,3
56,RL,9,Router10,0.0,0.0,0.0,3
57,RL,9,Router10,0.0,0.0,0.0,3
58,RL,9,Router10,0.0,0.0,0.0,3
59,RL,9,Router10,0.0,0.0,0.0,3
60,RL,9,Router10,0.0,0.0,0.0,3
61,RL,9,Router10,0.0,0.0,0.0,3
62,RL,9,Router10,0.0,0.0,0.0,3
63,RL,9,Router10,0.0,0.0,0.0,3
64,RL,9,Router10,0.0,0.0,0.0,3
65,RL,9,Router10,0.0,0.0,0.0,3
66,RL,9,Router10,0.0,0.0,0.0,3
67,RL,9,Router10,0.0,0.0,0.0,3
68,RL,9,Router10,0.0,0.0,0.0,3
69,RL,9,Router10,0.0,0.0,0.0,3
70,RL,9,Router10,0.0,0.0,0.0,3
71,RL,9,Router10,0.0,0.0,0.0,3
72,RL,9,Router10,0.0,0.0,0.0,3
73,RL,9,Router10,0.0,0.0,0.0,3
74,RL,9,Router10,0.0,0.0,0.0,3
75,RL,9,Router10,0.0,0.0,0.0,3
76,RL,9,Router10,0.0,0.0,0.0,3
77,RL,9,Router10,0.0,0.0,0.0,3
78,RL,9,Router10,0.0,0.0,0.0,3
79,RL,9,Router10,0.0,0.0,0.0,3
80,RL,9,Router10,0.0,0.0,0.0,3
81,RL,9,Router10,0.0,0.0,0.0,3
82,RL,9,Router10,0.0,0.0,0.0,3
83,RL,9,Router10,0.0,0.0,0.0,3
84,RL,9,Router10,0.0,0.0,0.0,3
85,RL,9,Router10,0.0,0.0,0.0,3
86,RL,9,Router10,0.0,0.0,0.0,3
87,RL,9,Router10,0.0,0.0,0.0,3
88,RL,9,Router10,0.0,0.0,0.0,3
89,RL,9,Router10,0.0,0.0,0.0,3
90,RL,9,Router10,0.0,0.0,0.0,3
91,RL,9,Router10,0.0,0.0,0.0,3
92,RL,9,Router10,0.0,0.0,0.0,3
93,RL,9,Router10,0.0,0.0,0.0,3
94,RL,9,Router10,0.0,0.0,0.0,3
95,RL,9,Router10,0.0,0.0,0.0,3
96,RL,9,Router10,0.0,0.0,0.0,3
97,RL,9,Router10,0.0,0.0,0.0,3
98,RL,9,Router10,0.0,0.0,0.0,3
99,RL,9,Router10,0.0,0.0,0.0,3
100,RL,9,Router10,0.0,0.0,0.0,3
